Date,Visitors
2020-12-01,0
2020-12-02,1
2020-12-03,0
2020-12-04,1
2020-12-05,0
2020-12-06,0
2020-12-07,0
2020-12-08,0
2020-12-09,1
2020-12-10,0
2020-12-11,1
2020-12-12,1
2020-12-13,0
2020-12-14,0
2020-12-15,0
2020-12-16,1
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,1
2020-12-21,0
2020-12-22,1
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,1
2020-12-28,0
2020-12-29,0
2020-12-30,1
2020-12-31,0
2021-01-01,0
