Date,Visitors
2020-12-01,3
2020-12-02,2
2020-12-03,2
2020-12-04,1
2020-12-05,0
2020-12-06,0
2020-12-07,3
2020-12-08,0
2020-12-09,2
2020-12-10,4
2020-12-11,1
2020-12-12,0
2020-12-13,0
2020-12-14,0
2020-12-15,3
2020-12-16,1
2020-12-17,3
2020-12-18,1
2020-12-19,1
2020-12-20,1
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,1
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,1
2020-12-31,1
2021-01-01,2
