"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1289243928529698816","https://twitter.com/openneurosci/status/1289243928529698816","SimBA
plug-and play pipeline for pose-estimation approaches in combination with behavioral annotation 

includes the flexibility for users to generate predictive classifiers across  behaviors with minimal effort

By: @nilssonsro et al

#OpenScience 

https://t.co/EWesuGVyn7","2020-07-31 16:58 +0000","2898.0","96.0","0.033126293995859216","15.0","0.0","24.0","15.0","21.0","1.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1288881108017389570","https://twitter.com/openneurosci/status/1288881108017389570","And somehow we missed to plug their twitter handle!
Sorry @NeurodataWB, but your project is now up on Open Neuroscience","2020-07-30 16:56 +0000","76.0","3.0","0.039473684210526314","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1288880030882435072","https://twitter.com/openneurosci/status/1288880030882435072","Neurodata W/out borders

Data standard for neurophysiology, providing a common standard to share, archive, use, &amp; build analysis tools

by: Tritt A; Ly R; Dichter B; Ruebel O.

#openscience #OpenData

https://t.co/kQO2dFz8Up","2020-07-30 16:52 +0000","1118.0","15.0","0.013416815742397137","5.0","1.0","3.0","2.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1288516636295692289","https://twitter.com/openneurosci/status/1288516636295692289","OpenDrop

digital microfludics platform

- uses recent electro-wetting technology to control small droplets of liquids. 
- applications are lab on a chip devices for automating processes of digital biology.

by: @GaudiLabs
#OpenScience #openhardware

https://t.co/5HEWaKJnIl","2020-07-29 16:48 +0000","1063.0","18.0","0.016933207902163686","5.0","0.0","6.0","0.0","3.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1288152990185119745","https://twitter.com/openneurosci/status/1288152990185119745","HRI Hand:

- designed as a two four-bar linkage for the under-actuated mechanism
-provides pre-shaping motion similar to the human hand prior to touching.
- built at approx $500, using only 3D printing.

by: Park, H &amp; Kim, D

#OpenScience #Openhardware

https://t.co/YeLL3EfRrv","2020-07-28 16:43 +0000","546.0","16.0","0.029304029304029304","3.0","0.0","2.0","0.0","6.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1287790586813198336","https://twitter.com/openneurosci/status/1287790586813198336","Stytra
 flexible, designed to cover all general requirements involved in larval zebrafish behav. experiments.

- timed stimulus presentation, 
- interfacing with external devices
- real-time tracking of behavior

by:  @vilimstih @l_petrucco
https://t.co/RWqQ8g3QDJ

#openscience","2020-07-27 16:42 +0000","1211.0","36.0","0.02972749793559042","5.0","0.0","6.0","9.0","6.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1286688842582568960","https://twitter.com/openneurosci/status/1286688842582568960","Automated Western Blot Processor

designed to automate the Western blot pipeline at a low cost.

It can be optimized for other cyclic tasks.

authors: Bravo-Martinez
#openscience #openhardware
https://t.co/ukGESPIesS","2020-07-24 15:45 +0000","4165.0","159.0","0.03817527010804322","12.0","1.0","31.0","12.0","83.0","0.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1286331435268349959","https://twitter.com/openneurosci/status/1286331435268349959","@OpenNeuroOrg:

A free and open platform for sharing #MRI, #MEG, #EEG, iEEG, and ECoG data.

-Browse and explore public datasets &amp; analyses from a wide range of global contributors and much more!

Authors: Poldrack et al.
post by: @emdupre_","2020-07-23 16:04 +0000","106.0","5.0","0.04716981132075472","0.0","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285974384956637184","https://twitter.com/openneurosci/status/1285974384956637184","8-channel FAST pump: 

3D printed with off the shelf parts for easy fabrication &amp; assembly.

cost efficient solution to drive #microfluidics systems, cell culture, organ on a chip, etc. 

authors: Jönsson et al

#openscience #openhardware

https://t.co/iDl3U1pC0h","2020-07-22 16:26 +0000","897.0","40.0","0.044593088071348944","4.0","0.0","5.0","4.0","25.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285959458812825601","https://twitter.com/openneurosci/status/1285959458812825601","@Joao_F_Oliveira @icvs_uminho @Med_UMinho @OpenEphys @jobRxiv","2020-07-22 15:26 +0000","120.0","6.0","0.05","0.0","0.0","1.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285831505974112257","https://twitter.com/openneurosci/status/1285831505974112257","@da5nsy thanks for the shout out! Also make sure to check @LabOnTheCheap and @OpenBehavior in case you haven't yet! ;)","2020-07-22 06:58 +0000","58.0","4.0","0.06896551724137931","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285607467238305799","https://twitter.com/openneurosci/status/1285607467238305799","Cellfinder:

automated 3D cell detection and registration of whole-brain images (many hundreds of GB) in e.g. serial two-photon or lightsheet imaging.

developed in Margrie Lab @SWC_Neuro

their Twitter @findingcells

author: @adamltyson
#openscience 
https://t.co/U8bI9cixOp","2020-07-21 16:08 +0000","2697.0","114.0","0.042269187986651836","9.0","1.0","28.0","19.0","26.0","0.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285261362034364416","https://twitter.com/openneurosci/status/1285261362034364416","And of course @DeepLabCut is also on twitter.. what a rookie mistake from our side not to tag them! 😬","2020-07-20 17:12 +0000","218.0","3.0","0.013761467889908258","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1285243821295640584","https://twitter.com/openneurosci/status/1285243821295640584","DeepLabCut: efficient method for 3D markerless pose estimation based using deep neural networks 

#opensource, fast, robust, easy to install in a few clicks with @anacondainc

By: @TrackingActions, @TrackingPlumes &amp; contributors

#openscience
https://t.co/Aab2IbqM34","2020-07-20 16:03 +0000","1796.0","39.0","0.021714922048997772","9.0","1.0","7.0","1.0","8.0","1.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1284398989111156736","https://twitter.com/openneurosci/status/1284398989111156736","@findingcells @jonnykohl @adamltyson @jobRxiv","2020-07-18 08:05 +0000","109.0","3.0","0.027522935779816515","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1283808866023534592","https://twitter.com/openneurosci/status/1283808866023534592","Nilearn:
#Python module for fast and easy statistical learning on NeuroImaging data. 

leverages the scikit-learn Python toolbox for multivariate statistics

Authors: @BThirion @emdupre_   @GaelVaroquaux  @Parietal_INRIA

#openscience
https://t.co/T8eFa0S9Yl","2020-07-16 17:01 +0000","7621.0","97.0","0.01272798845295893","11.0","0.0","16.0","17.0","25.0","1.0","27.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1283763567498600452","https://twitter.com/openneurosci/status/1283763567498600452","MNE 

#Python  software package for processing electrophysiological signals primarily from magnetoencephalographic (MEG), electroencephalographic (EEG) recordings, and more recently sEEG, ECoG and fNIRS. 

#openscience 

authors: @agramfort et al

https://t.co/fVNCs1idfo","2020-07-16 14:01 +0000","728.0","33.0","0.04532967032967033","5.0","1.0","8.0","4.0","7.0","0.0","7.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1283446478162149377","https://twitter.com/openneurosci/status/1283446478162149377","A Cartesian Coordinate Robot for Dispensing Fruit Fly Food

Combines a cartesian coordinate robot w/ a peristaltic pump to fill vials w/ fly food (could be used for other tasks as well)

#openhardware #openscience

Authors: @wayland_matt @Landgraf10006

https://t.co/YYiv9zUWRf","2020-07-15 17:01 +0000","444.0","10.0","0.02252252252252252","3.0","0.0","2.0","1.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
